date (yyyy-MM-dd HH:mm:ss),U (kt),V (kt)
2025-02-02 12:29:54,4.857698347213149,9.533769808815537
2025-02-02 12:46:54,6.293203910498376,7.771459614569708
2025-02-02 12:47:54,7.00035713374682,7.000357133746823
2025-02-02 12:48:54,5.849367248147507,6.9710044323827
2025-02-02 12:49:54,5.475087402133587,6.7611698646756455
2025-02-02 12:50:54,5.479387130398358,7.013295707099826
2025-02-02 12:51:54,5.03273613123672,7.461338152995376
2025-02-02 12:52:54,5.276903214429624,7.536198807458724
2025-02-02 12:53:54,6.557479942316811,7.282819289678464
2025-02-02 13:02:54,3.189474750953174,8.308865795825096
2025-02-02 13:03:54,4.429327444226465,7.371638786038166
2025-02-02 13:04:54,3.802719658565716,7.151875502157307
2025-02-02 13:05:54,2.2464202657543817,6.524078171635286
2025-02-02 13:06:54,3.11243514220245,6.381437728724085
2025-02-02 13:07:54,4.413032690187374,8.299707372873913
2025-02-02 13:33:54,5.479387130398358,7.013295707099826
2025-02-02 13:34:54,3.423207920099664,7.3410930749968655
2025-02-02 14:02:54,4.0148734865366436,8.609923976848176
2025-02-02 14:06:54,0.801832833278453,9.164991222444058
2025-02-02 14:07:54,1.5956315434103534,10.074421074070404
2025-02-02 14:55:54,4.0148734865366436,8.609923976848176
2025-02-02 14:56:54,2.974453981225994,7.748717539926775
2025-02-02 14:57:54,2.9626702055601264,8.604219037953781
2025-02-02 14:58:54,3.189474750953174,8.308865795825096
2025-02-02 14:59:54,4.4602485062663,8.04650130568244
2025-02-02 15:00:54,5.119606929141255,7.883503338686986
2025-02-02 15:01:54,4.120881772093864,7.434267510684864
2025-02-03 10:46:54,3.180787332928719,8.739141373308948
2025-02-03 11:06:54,1.5264719630123578,7.853017467581312
2025-02-03 11:07:54,0.9825675547159429,9.348505816461769
2025-02-03 11:14:54,4.07240081006923,7.346805539970926
2025-02-03 11:15:54,4.437491748277342,9.516231763884825
2025-02-03 12:04:54,2.8844707693025224,7.139315680164263
2025-02-03 12:05:54,3.4775070435545348,8.192493195726719
2025-02-03 13:18:54,2.8360055358105463,9.276156132841443
2025-02-03 13:19:54,2.6185548802614904,9.13198611141403
2025-02-03 13:20:54,3.5962232967927554,8.90096500384116
2025-02-03 13:21:54,5.480090454013318,8.12456821103941
2025-02-03 13:22:54,7.092784427403897,7.877335150060379
2025-02-03 13:58:54,2.5358636735163906,8.843607602632533
2025-02-03 13:59:54,3.48860546192182,9.584864732016266
2025-02-03 14:01:54,3.6345170509700138,7.79424696851519
2025-02-03 14:02:54,5.735764363510461,8.191520442889917
2025-02-03 15:10:54,4.150000000000001,7.188010851410841
2025-02-03 15:11:54,3.661878189729949,6.88699122429963
2025-02-03 15:12:54,3.0819643660895837,8.028791667875934
2025-02-03 15:13:54,3.708605274817529,9.179120160211196
2025-02-03 16:38:54,3.811281754334401,6.343038025195631
2025-02-03 16:43:54,3.380946093925594,7.2504622962932
2025-02-03 16:59:54,2.873804179836755,6.16289295184922
2025-02-03 17:00:54,4.050000000000001,7.014805770653952
2025-02-03 17:05:54,4.120881772093864,7.434267510684864
2025-02-03 17:07:54,3.4312259205946707,5.2836245780561715
2025-02-03 17:08:54,2.9809237981657266,6.111799514834335
2025-02-03 17:09:54,3.8496668148443045,7.2401702614431995
2025-02-04 10:01:54,2.7251355086078615,6.120754566205426
2025-02-04 10:02:54,2.659706813252975,6.583005367424191
2025-02-04 10:03:54,4.1000000000000005,7.101408311032396
2025-02-04 10:06:54,3.661878189729949,6.88699122429963
2025-02-04 10:07:54,3.5875911898228936,6.47218583283153
2025-02-04 10:24:54,2.0791169081775953,9.781476007338055
2025-02-04 10:34:54,6.626196192804121,7.622566760249998
2025-02-04 10:43:54,6.2181809007891475,7.958908611427892
2025-02-04 10:44:54,5.670136127295291,9.074114628873758
2025-02-04 10:46:54,4.789854096663504,7.971655896529645
2025-02-04 10:47:54,5.03273613123672,7.461338152995376
2025-02-04 10:48:54,6.490566881680924,7.208504807130724
2025-02-04 10:49:54,7.431448254773944,6.6913060635885815
2025-02-04 10:50:54,7.919595949289331,7.9195959492893335
2025-02-04 11:20:54,2.1206992463411467,9.977105527484817
2025-02-04 11:21:54,-1.5675479029086122e-15,12.8
2025-02-04 11:24:54,3.0901699437494727,9.510565162951536
2025-02-04 11:25:54,2.5419469140856745,11.010381732073158
2025-02-04 11:27:54,5.563691432605148,7.94577482960322
2025-02-04 11:28:54,4.585381808460123,6.798108094951342
2025-02-04 11:29:54,3.189474750953174,8.308865795825096
2025-02-04 11:30:54,3.125454282788705,9.07697832575344
2025-02-04 12:36:54,-1.1634144591899855e-15,9.5
2025-02-04 12:55:54,2.153104870837041,8.635631963856369
2025-02-04 12:56:54,2.9243637064702446,12.666810842208058
2025-02-04 12:57:54,3.7269942494762995,13.909331898562584
2025-02-04 12:58:54,2.6094322303888338,11.302692751508728
2025-02-04 12:59:54,3.5836794954530045,9.335804264972017
2025-02-04 13:00:54,4.555450402448962,10.23170912559713
2025-02-04 13:01:54,3.9332316482451897,10.806465139037947
2025-02-04 13:02:54,2.2877900532810918,7.978472076288048
2025-02-04 13:03:54,2.1223161698406705,7.92059177557036
2025-02-04 13:04:54,4.7886099404160865,9.006065447161054
2025-02-04 13:05:54,4.3952299221032725,9.42560098518116
2025-02-04 13:57:56,3.633799494950244,8.560695137107697
2025-02-04 13:58:56,2.398044995607891,8.362976754663373
2025-02-04 13:59:56,1.8919963864416114,8.901143166677631
2025-02-04 16:06:56,5.356395979064564,8.914539927301968
2025-02-04 16:07:56,5.138981974611172,9.270968895677596
2025-02-04 16:08:56,3.3915117747837464,11.09313516917121
2025-02-04 16:09:56,3.74606593415912,9.271838545667874
2025-02-04 16:10:56,3.781515037921428,6.8220337156872874
2025-02-04 16:11:56,3.7119457206480986,8.744796107798184
2025-02-04 16:12:56,3.84170422259445,11.157119192071939
2025-02-04 16:18:56,4.366085533908786,8.21141261358802
2025-02-04 16:19:56,4.690571270643129,9.617096295401085
2025-02-04 16:23:56,3.972611660362573,8.51929319814451
2025-02-04 16:34:56,2.6960447865759876,6.351483488821839
2025-02-04 16:35:56,4.027386408172356,6.445165530788838
2025-02-04 16:36:56,7.193398003386512,6.9465837045899725
2025-02-04 16:50:56,4.841357904154509,8.057372626599856
2025-02-04 16:51:56,4.7215011972912855,9.266467851559026
2025-02-04 16:59:56,4.319138377630195,8.123117854302127
2025-02-04 17:00:56,6.5564336188027,7.813653319813575
2025-02-04 17:02:56,4.310706269755133,9.24433942777383
2025-02-04 17:03:56,3.701303451989782,8.313263664547668
2025-02-04 17:04:56,5.718709867657784,8.806040963426952
2025-02-04 17:06:56,5.64210764931836,6.49050238991584
2025-02-04 17:09:56,4.393249669009953,5.830039223345238
2025-02-04 17:10:56,5.47651671068364,7.267583141430364
2025-02-05 11:38:56,3.53911022779826,6.38472386211759
2025-02-05 12:48:56,3.578834582212779,5.305840464352268
2025-02-05 14:01:56,2.257332945949413,6.201971297186995
2025-02-05 14:02:56,1.8850036656871783,5.801444749400437
2025-02-05 14:03:56,3.380946093925594,7.2504622962932
2025-02-06 06:05:56,3.9758649556096977,6.122295146001595
2025-02-06 06:07:56,4.920442717428803,5.6603218516707905
2025-02-06 06:08:56,4.885185833617698,5.821937767704233
2025-02-06 06:09:56,4.555894917409871,5.831279576689743
2025-02-06 06:10:56,4.773988520437489,5.119475911334194
2025-02-06 06:11:56,5.682784422675344,5.487801126626079
2025-02-06 06:13:56,5.265746651658027,4.91038819244999
2025-02-06 06:14:56,4.628070789743083,5.515519990456641
2025-02-06 06:15:56,4.249866066377675,6.300685551418317
2025-02-06 09:14:56,4.956215218636746,7.631902168303359
2025-02-06 09:15:56,3.950000000000001,6.841600689897065
2025-02-06 09:16:56,5.412155363028603,6.683455268529949
2025-02-06 09:17:56,6.5471842565999845,7.020995535544038
2025-02-06 09:53:56,3.243946486239173,6.6510759426138355
2025-02-06 09:54:56,2.0672801686274926,7.209462719537392
2025-02-06 10:12:56,2.987220834478314,4.971570344072251
2025-02-06 10:13:56,3.805142368144941,4.377315565292078
2025-02-06 10:14:56,5.132497768897152,4.3066769848998145
2025-02-06 10:55:56,2.9088577214780216,5.247718242836375
2025-02-06 10:56:56,4.3496108669643005,5.986725758374612
2025-02-06 11:26:56,3.0086296893674063,7.087887371583791
2025-02-06 11:27:56,3.970269614642301,5.886166765140796
2025-02-06 11:28:56,3.838854385404009,4.740590364887521
2025-02-06 11:29:56,3.0851133107071047,6.616046845367546
2025-02-06 11:30:56,1.5030694903687076,10.69489514240896
2025-02-06 11:37:56,1.8869907856774064,7.568306664952773
2025-02-06 11:38:56,2.930113390114411,8.509667180393851
2025-02-06 11:39:56,4.141658965058853,8.88181631295917
2025-02-06 11:40:56,3.8035643556662935,8.15677008332985
2025-02-06 11:41:56,3.4202014332566866,9.396926207859085
2025-02-06 12:13:56,2.503037654437073,7.703557781990744
2025-02-06 12:33:56,6.544932066918311,8.082317999152497
2025-02-06 12:50:59,4.120672527575032,10.19902240023466
2025-02-06 12:51:59,3.0991400700610097,10.136830413208175
2025-02-06 12:52:59,2.429471386913742,10.523196699680541
2025-02-06 12:53:59,3.4918920364369046,10.746938634135237
2025-02-06 12:55:59,6.833842376114806,8.746919365034614
2025-02-06 12:56:59,4.750000000000001,8.227241335952167
2025-02-06 13:05:59,3.6596155335846543,10.05471104240922
2025-02-06 13:44:59,4.037455439958661,7.593349298586771
2025-02-06 13:45:59,6.788225099390855,6.788225099390858
2025-02-06 13:46:59,6.971004432382698,5.849367248147509
2025-02-06 14:05:59,3.440332315634884,8.962372094373137
2025-02-06 14:06:59,2.9505371141687373,11.01155441969538
2025-02-06 14:09:59,2.0034944514537196,10.307085426200471
2025-02-06 14:10:59,3.337383539249431,10.27141037598766
2025-02-06 14:11:59,4.630703097343376,9.088266546721352
2025-02-06 14:12:59,3.128377240533283,10.232460888804479
2025-02-06 14:38:59,3.1576144110055573,10.328091364400784
2025-02-06 15:16:59,3.0147195168575127,14.18314021064018
2025-02-06 15:19:59,4.479599369316255,11.669755331215022
2025-02-06 15:20:59,5.284424860685073,9.533354807819416
2025-02-06 15:21:59,6.699060130684834,10.315647985728717
2025-02-06 15:22:59,5.8564774466401515,11.493984162029946
2025-02-06 15:23:59,5.165555367062662,11.60202731206103
2025-02-06 15:24:59,4.58306992056396,12.591881118531173
2025-02-06 15:25:59,3.386906538395345,13.58414016786395
2025-02-06 15:26:59,5.31941362650595,13.166010734848381
2025-02-06 15:29:59,4.2752517915708586,11.746157759823856
2025-02-06 15:30:59,3.1317104457405014,11.687702498097726
2025-02-06 15:31:59,2.8987733051482327,10.818369254437565
2025-02-06 15:32:59,4.3927557452186425,9.86629094254009
2025-02-06 15:33:59,6.099957192168303,9.393110360988748
2025-02-06 15:34:59,6.2629605188723625,9.285220812616467
2025-02-06 15:35:59,6.424056087131716,9.174502896036708
2025-02-06 15:36:59,5.299192642332048,8.480480961564261
2025-02-06 15:37:59,4.605691392340201,8.30888721782426
2025-02-06 15:42:59,5.494037402629091,11.78200123147645
2025-02-06 15:43:59,4.085394624816425,10.6428168620681
2025-02-06 15:44:59,4.479753574451412,9.606862542588491
2025-02-06 15:45:59,5.3282500242929824,11.96744549511807
2025-02-06 15:49:59,5.988087685835215,9.582943486567615
2025-02-06 15:50:59,5.988087685835215,9.582943486567615
2025-02-06 15:55:59,6.424056087131716,9.174502896036708
2025-02-07 08:49:59,-0.2338622462595981,13.397959115095643
2025-02-07 08:50:59,-1.1678869528186198,13.34900895442939
2025-02-07 08:51:59,1.218693434051473,9.925461516413222
2025-02-07 08:52:59,2.0798180496043375,10.699736299579538
2025-02-07 08:53:59,2.578104966140218,12.12903024909919
2025-02-07 08:54:59,3.280084534222288,11.439014181665994
2025-02-07 08:55:59,3.1058285412302498,11.59110991546882
2025-02-07 08:56:59,2.5568405380456993,13.153804258198697
2025-02-07 08:57:59,1.2899049926653376,14.743681531757835
2025-02-07 08:58:59,1.2376115470167428,14.145964712902787
2025-02-07 08:59:59,2.557313797058442,12.03121548902581
2025-02-07 09:19:59,3.225311545907704,8.402223838474816
2025-02-07 09:26:59,4.013721034907364,10.45610077676866
2025-02-07 09:29:59,3.3064818398119358,10.176304724358143
2025-02-07 09:30:59,3.0901699437494727,9.510565162951536
2025-02-07 09:31:59,3.2745630928946516,10.710613266785996
2025-02-07 09:56:59,4.068800791789428,6.771621675546688
2025-02-07 11:00:59,4.233054505599806,10.4771775566047
2025-02-07 11:03:59,2.0798180496043375,10.699736299579538
2025-02-07 11:04:59,2.3701932753224586,11.150882648365384
2025-02-07 11:05:59,1.5309041105607206,10.892948756157272
2025-02-07 11:25:59,1.720779115442538,10.864571746546515
2025-02-07 11:26:59,2.6884478510620413,8.274191691767836
2025-02-07 11:27:59,3.557009490586954,9.772803256173448
2025-02-07 11:28:59,4.330056454280185,12.575397055470914
2025-02-07 11:30:59,2.429471386913742,10.523196699680541
2025-02-07 11:31:59,2.7482940243937257,8.989264706052534
2025-02-07 11:32:59,2.4434111455566416,9.799986835387564
2025-02-07 12:24:59,4.5488679062313935,12.497911856452582
2025-02-07 12:25:59,4.542549817311725,13.980530789538758
2025-02-07 12:26:59,4.8224840208919275,13.249665953081308
2025-02-07 12:27:59,3.9858132945788203,14.875257724851652
2025-02-07 12:28:59,3.486741342329907,15.102736004171147
2025-02-07 12:29:59,5.590540012906686,14.563854653356346
2025-02-07 12:30:59,5.91665566436979,12.6883090185131
2025-02-07 12:31:59,7.450000000000002,12.903778516388135
2025-02-07 12:32:59,10.404678933003622,13.317381735953601
2025-02-07 12:34:59,8.496368946234423,13.083260859948615
2025-02-07 12:35:59,9.119220502968048,10.490463165096532
2025-02-07 12:36:59,7.703232296346219,10.22253452860535
2025-02-07 12:37:59,6.935865977051182,9.54640053362438
2025-02-07 12:38:59,6.7299746557617,10.77021082118661
2025-02-07 12:39:59,5.897681324599103,13.246409135817713
2025-02-07 12:40:59,5.067878707749135,15.597326867240518
2025-02-07 12:41:59,4.388041320124251,13.505002531391181
2025-02-07 12:42:59,4.997431073395483,10.246252127810504
2025-02-07 12:43:59,4.799492388294443,10.77983640018269
2025-02-07 12:44:59,4.093203866118315,13.388266583482496
2025-02-07 12:46:59,3.3387656818225184,12.460443159128982
2025-02-07 12:47:59,4.677471395371702,10.50577276288991
2025-02-07 12:48:59,5.988087685835215,9.582943486567615
2025-02-07 12:49:59,4.585304047369421,8.999165894302516
2025-02-07 12:50:59,3.9860191021428424,8.95274548489749
2025-02-07 12:51:59,4.033014550459512,8.268905225952334
2025-02-07 12:52:59,3.592255224795944,7.703616189811525
2025-02-07 12:53:59,3.146695384693661,7.788344378361015
2025-02-07 12:54:59,3.0102907761805238,7.842075582576495
2025-02-07 12:55:59,3.1258490279141884,7.364038827619523
2025-02-07 13:03:59,4.129750341727532,5.897894718880741
2025-02-08 11:48:59,2.5436338310878095,8.319851376878407
2025-02-08 11:50:59,1.3544557858020576,7.681500473495222
2025-02-08 11:51:59,2.5436338310878095,8.319851376878407
2025-02-08 11:53:59,3.811281754334401,6.343038025195631
2025-02-08 11:54:59,3.8124732451051897,5.870693975617968
2025-02-08 11:55:59,3.0717740660104784,7.602907607447656
2025-02-08 12:31:59,4.08591449765592,8.01905871769531
2025-02-08 12:32:59,6.922524301548214,8.548605576026679
2025-02-08 13:18:59,4.4602485062663,8.04650130568244
2025-02-08 13:19:59,4.239354113865638,6.7843847692514085
2025-02-08 13:20:59,5.664085572996055,7.2496989331818416
2025-02-08 13:21:59,6.293203910498376,7.771459614569708
2025-02-08 13:22:59,5.314078134823107,6.113147599804454
2025-02-08 13:23:59,5.904596148901477,6.114388302878535
2025-02-08 13:24:59,9.584811668829204,8.331949668179442
2025-02-08 13:27:59,10.792346997185641,9.381644114564255
2025-02-08 13:28:59,7.229182616662483,7.752349237163208
2025-02-08 13:29:59,10.465180361560902,10.465180361560906
2025-02-08 13:30:59,12.3726445658248,11.948123971894752
2025-02-08 13:31:59,10.570974580968725,11.335982375097144
2025-02-08 13:32:59,9.367828489024015,10.40402755668352
2025-02-08 13:33:59,8.029567276306299,8.917737905728732
2025-02-08 13:34:59,5.3562548353332256,6.855693556378481
2025-02-08 13:35:59,3.5504590703624723,5.681922244248055
2025-02-08 13:36:59,2.7179011100922805,5.572523087054835
2025-02-08 13:37:59,1.835572307737969,4.5432008873772585
2025-02-08 13:38:59,2.155704208301741,4.8417909255057845
2025-02-08 13:39:59,2.8494124541290033,5.842161300944585
2025-02-08 13:40:59,3.5865249479424186,7.038951541088107
2025-02-08 13:41:59,3.5077315724478044,7.522354632404196
2025-02-08 14:37:59,1.5385465120514203,7.238292245430162
2025-02-10 10:58:03,4.526807300034499,5.207496103537128
2025-02-11 12:41:03,3.633799494950244,8.560695137107697
2025-02-11 12:42:03,3.5962232967927554,8.90096500384116
2025-02-11 14:58:03,3.2430683664609705,7.640190283655255
2025-02-11 14:59:03,3.419294944954804,7.0105935611335015
2025-02-11 15:00:03,3.558762637451164,8.80824661838448
2025-02-11 15:16:03,2.5719884202115386,7.469596747234602
2025-02-11 15:17:03,3.2541606154033844,6.978569960182205
2025-02-11 15:18:03,4.366085533908786,8.21141261358802
2025-02-18 06:22:11,1.4364846019678084,3.9467090073008158
2025-02-18 06:23:11,1.4334717981812017,3.734321705988807
2025-02-18 06:24:11,1.774996699310937,3.8064927055539304
2025-02-18 06:25:11,1.9248334074221523,3.6200851307215998
2025-02-18 06:26:11,1.5733476923468306,3.8941721891805074
2025-02-18 06:27:11,1.497613510502921,4.349385447756856
2025-02-18 06:28:11,2.104181504587572,4.314211422236001
2025-02-18 06:29:11,2.036200405034615,3.673402769985463
2025-02-18 06:30:11,1.6483527088375456,2.9737070042739457
2025-02-18 06:31:11,1.4066320625613848,3.313817472428785
2025-02-18 06:32:11,1.299676544637541,3.5708319589864517
2025-02-18 13:36:11,2.873804179836755,6.16289295184922
2025-02-18 16:32:13,1.4981686491405048,-2.9403215298216137
2025-02-18 16:33:13,1.2046021714914799,-3.4984187297174727
2025-02-18 16:34:13,3.213938048432698,-3.830222215594889
2025-02-18 16:35:13,2.4508756575676216,-3.7740175557544084
2025-02-18 16:36:13,1.1628684873072732,-3.1949549106720885
2025-02-19 13:45:13,0.8489559158563996,6.040635219323578
2025-02-19 13:46:13,3.3993608178566794,8.00839222503623
2025-02-19 16:22:13,3.450755101897363,5.743020914704153
2025-02-19 16:23:13,3.2498011250210617,4.312631754255381
2025-02-19 16:24:13,4.244104821998042,4.098484385708084
2025-02-20 15:14:17,3.971931484377312,11.535326622311663
2025-02-20 15:15:17,3.483579252691577,10.117048758912688
2025-02-20 15:16:17,3.7622215765823555,10.336618828644992
2025-02-20 15:17:17,4.037045115268744,11.724430337431528
2025-02-20 15:18:17,4.377857834568559,12.02806554605963
2025-02-20 15:19:17,4.921513381217182,11.05390003747547
2025-02-20 15:22:17,4.847287411633741,7.464168054714274
2025-02-20 15:23:17,6.6491439335171085,8.510516138952598
2025-02-20 16:36:38,4.761060543569031,6.553037654437074
2025-02-20 16:37:38,4.663289525252202,7.46282324617655
2025-02-22 14:02:38,3.233592155403522,1.0506577808748216
2025-02-22 14:46:38,2.3776412907378837,0.7725424859373689
2025-02-22 14:47:38,2.092008865992666,0.18302705977008232
2025-02-22 14:48:38,2.4863047384206833,-0.2613211581691325
2025-02-22 14:49:38,2.8982333983553774,-0.10120854043725372
2025-02-24 14:44:41,-6.663296698967431,0.7003407038932788
2025-02-24 14:45:41,-3.477332974640646,0.9317485623690751
2025-02-24 14:46:41,-1.704577231648172,-2.3461492836873474
2025-02-24 14:47:41,2.3516633890392904,-3.358523381584865
2025-02-24 14:48:41,3.9793803482641996,-2.6841259366595858
2025-02-24 14:49:41,4.6221697138869136,-2.1553531348775676
2025-02-24 14:50:41,4.972784731007785,-1.520332864558231
2025-02-24 14:51:41,4.999238475781956,-0.08726203218641565
2025-02-24 15:25:41,4.719902932873782,5.828594710927281
2025-02-24 15:26:41,4.215522820060807,4.681812400507583
2025-02-24 15:27:41,3.9597979746446654,3.9597979746446668
2025-02-24 15:28:41,3.4740895646155927,6.533812187156059
2025-02-24 15:31:41,3.3441517146482744,3.0110877286148616
2025-02-24 15:32:41,3.2452511949579197,2.821053824659181
2025-02-24 15:33:41,3.61089013891229,4.791813060283757
2025-02-24 15:34:41,3.244739871933341,5.400153994423308
2025-02-24 15:35:41,3.750000000000001,6.495190528383289
2025-02-24 15:36:41,2.338973637781894,7.6504380477042835
2025-02-24 15:37:41,2.070413862312147,6.37207865917753
2025-02-24 15:38:41,3.442148303748992,6.2097999206897105
2025-02-24 15:39:41,4.133370261018997,6.614775150020123
2025-02-24 15:40:41,4.3026483766187145,6.62549748676885
2025-02-24 15:41:41,4.249866066377675,6.300685551418317
2025-02-24 15:42:41,4.359180916267951,6.225555536596337
2025-02-24 15:43:41,4.3496108669643005,5.986725758374612
2025-02-24 15:44:41,5.14047194139658,5.323114522506018
2025-02-24 15:45:41,5.424957225984978,4.884653426419664
2025-02-25 13:21:41,2.122407639790892,7.401715058725055
2025-02-25 13:22:41,0.4291548411921372,8.188762184987505
2025-02-25 13:28:41,2.436902056908043,6.348346900180972
2025-02-25 13:32:41,4.014783638153149,4.458868952864366
2025-02-25 13:33:41,3.269385687200963,4.669166652447253
2025-02-26 14:14:44,2.689819683449178,8.798003754859925
2025-02-26 14:36:44,8.11578048474373,8.70310904926813
2025-02-26 14:39:44,5.85047965078067,8.355350851747716
2025-02-26 14:40:44,4.635342674190487,7.714505706319011
2025-02-26 14:41:44,4.7886099404160865,9.006065447161054
2025-02-26 14:42:44,6.000000000000002,10.392304845413264
2025-02-26 14:52:44,3.287001872802014,12.267257993871167
2025-02-26 14:53:44,5.088824883543266,13.256842056260265
2025-02-26 14:55:44,5.882101578162293,9.05764213381058
2025-02-26 14:56:44,6.419067988708343,7.926888806861101
2025-02-26 14:57:44,5.352184568755368,8.565285771179903
2025-02-26 14:58:44,6.359031170798458,10.176577153877112
2025-02-26 14:59:44,8.999026535611549,10.724622203665692
2025-02-26 15:34:44,1.689492222434492,10.667034078427488
2025-02-26 15:46:44,4.539904997395467,8.910065241883679
2025-02-26 15:47:44,4.702653316389468,8.48381115925214
2025-02-26 15:48:44,3.5947263821013165,8.468644651762451
2025-02-26 15:49:44,3.719040703318154,7.975508525922521
2025-02-26 15:50:44,4.738350289172498,7.8859391664594325
2025-02-26 15:51:44,4.352082080911062,9.774936396775828
2025-03-01 14:29:47,2.0466019330591574,6.694133291741248
2025-03-01 14:30:47,3.6345170509700138,7.79424696851519
2025-03-01 15:48:47,5.609782060654779,8.638306849837868
2025-03-01 15:49:47,5.478348708783608,9.883202690675173
2025-03-01 15:51:47,6.557479942316811,7.282819289678464
2025-03-01 15:52:47,6.819983600624983,7.313537016191706
2025-03-01 15:53:47,7.898619977487042,7.365582288674985
2025-03-01 15:54:47,7.365582288674982,7.8986199774870425
2025-03-01 15:55:47,5.829111906565252,9.328529057720687
2025-03-01 16:24:47,3.375914137529142,7.582427298433588
2025-03-02 15:54:47,3.8429621235520095,5.488318696736245
2025-03-02 15:55:47,3.1696369630552446,6.797308402774876
2025-03-04 15:25:51,3.0102907761805238,7.842075582576495
2025-03-04 15:26:51,3.4271424083370032,6.445517427870166
2025-03-04 15:27:51,4.761060543569031,6.553037654437074
2025-03-04 15:28:51,5.995409573383225,8.251973342624463
2025-03-04 15:42:51,3.3386842677515243,7.159831517589535
2025-03-04 15:43:51,4.529462518113048,6.7152043376958375
2025-03-04 15:58:51,6.710710081049674,8.58931721431327
2025-03-04 15:59:51,8.061017305526642,8.061017305526644
2025-03-04 16:00:51,7.64124207504897,7.912737803725162
2025-03-04 16:01:51,5.299192642332048,8.480480961564261
2025-03-04 16:02:51,6.150000000000002,10.652112466548596
2025-03-06 15:27:51,5.592252204272891,6.664586655135108
2025-03-06 15:28:51,6.042203531053469,7.200817765318393
2025-03-06 15:29:51,6.757407998602223,7.773508676294553
2025-03-07 15:02:55,2.5105447374944516,9.369480515003962
2025-03-07 15:03:55,2.8666285004967897,9.997121637758516
2025-03-07 15:04:55,4.267510697551739,8.375461327370658
2025-03-07 15:05:55,5.21954557079452,7.454283603029825
2025-03-07 15:06:55,5.33426085806473,7.6181140118876245
2025-03-07 15:07:55,7.092782944649983,7.606078496839374
2025-03-11 16:32:59,5.392764277795001,2.630226880734466
2025-03-11 16:33:59,5.870693975617969,3.812473245105189
2025-03-11 16:34:59,6.373896316385223,4.139256666114205
2025-03-11 16:35:59,6.19075110194191,3.8684106289023963
2025-03-11 16:36:59,6.085887834984995,3.656770331861386
2025-03-11 16:37:59,6.275555911557553,3.9214025553257175
2025-03-11 16:38:59,6.52997034040448,4.080378334595679
2025-03-11 16:39:59,7.123604007713978,4.451321819558922
2025-03-11 16:40:59,6.1485291572496,4.467167917422796
2025-03-11 16:41:59,4.649263446279661,3.632402704421383
2025-03-11 16:42:59,4.791813060283757,3.6108901389122896
2025-03-12 13:44:59,-2.057248383023656,-2.831559480312316
2025-03-13 14:01:01,0.8366951303775162,9.563469101680758
2025-03-13 14:52:01,3.553762716879374,5.914454374844575
2025-03-13 16:01:01,5.815606196095766,8.621990754572435
2025-03-13 16:46:01,3.042851484533035,6.5254160666638805
2025-03-13 16:47:01,2.0395121628746518,6.276973007548014
2025-03-13 16:48:01,1.1133848076805242,7.922144549932562
2025-03-13 17:29:01,2.5847854945697932,6.397568596510833
2025-03-13 17:30:01,2.7251355086078615,6.120754566205426
2025-03-13 17:31:01,3.2964224415774543,7.06920073888587
2025-03-15 15:57:03,3.2678342100901627,5.032023407672544
2025-03-16 15:13:03,4.694157180585977,6.229356978368884
2025-03-16 15:14:03,4.5637920287744285,5.438915546144743
2025-03-16 15:15:03,6.410784584587485,6.874724795220204
2025-03-16 15:50:03,3.243946486239173,6.6510759426138355
2025-03-16 15:51:03,2.309736467309621,7.55480757210798
2025-03-16 15:52:03,2.72880982258829,9.516490789789357
2025-03-17 12:28:06,7.666900896454011,5.777424222259663
2025-03-17 16:16:06,1.942864903642427,-1.5733009776245939
2025-03-17 16:17:06,1.8657058115441374,-1.1658223813130504
2025-03-17 16:18:06,1.8543677091335748,-0.7492131868318239
2025-03-17 16:19:06,1.6548225825741159,-1.292889098183883
2025-03-17 16:20:06,1.5563888841490843,-1.0897952290669874
2025-03-17 16:21:06,0.8603646545265697,-1.2287280664334874
2025-03-17 16:22:06,-0.0906834158673629,-1.2968332653377714
2025-03-17 16:23:06,-0.9750799417967783,-1.392558475291286
2025-03-17 16:24:06,2.8773592013546043,-2.778633481835989
2025-03-17 16:26:06,2.868914267889106,-0.8771151141682101
2025-03-18 09:52:06,3.042851484533035,6.5254160666638805
2025-03-18 11:56:06,0.8048691671609319,7.657818594335705
2025-03-18 11:59:06,-0.7316992428735761,6.961653267577913
2025-03-18 12:00:06,0.4534170793368143,6.484166326688857
2025-03-18 12:01:06,1.8634971247381498,6.954665949281292
2025-03-18 12:40:06,-0.5749065479720955,5.469870424525503
2025-03-18 13:59:06,1.5483001318378722,6.209892648166377
2025-03-18 14:49:06,3.4740895646155927,6.533812187156059
2025-03-18 14:50:06,4.6580191058326,5.358438019581682
2025-03-18 14:51:06,6.423653821045039,7.134190324582985
2025-03-19 13:17:09,5.866196404980677,10.58289845638669
2025-03-19 13:27:09,5.405176495178688,8.650090580795545
2025-03-19 13:28:09,5.299192642332048,8.480480961564261
2025-03-19 13:29:09,7.962654215670414,8.843423423180992
2025-03-19 13:33:09,4.319138377630195,8.123117854302127
2025-03-19 13:34:09,4.94436551913652,8.228806086740278
2025-03-19 13:55:09,6.437975936375677,10.714591258776403
2025-03-19 13:56:09,8.118233044542906,10.025182902794924
2025-03-19 13:57:09,10.677312395916866,10.67731239591687
